ID Post,User Name,Comments,Sentiments
12,ᏦᎧᏕᏕᏗᎩ ᏗᏰᎴ ᏗᏝ ᏇᏗᎴᎧᏬᎴ,ماهو لاتي بهاذي العفسة التافهة الناس لايتية بالريزو تاعكم لاه صاريلو الشغر,Negatif
12,Amel Nina,يوم نبعتلكم ما ريقلتوليش الشبكة انترنت ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif
12,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما يشغلوهالك بلعاني بش يسرقوك فيق,Negatif
12,Laichour Ahmed,سرق,Negatif
12,Seddike Bahi,توجد عروض جديدة انترنت جديدة,Neutre
12,Zine Zinou,شبكة انه تناك سقموه ياوجوه الشر,Negatif
12,Maroua Riena,comment desactiver abonnement,Neutre
12,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما يشغلوهالك بلعاني بش يسرقوك فيق,Negatif
13,هدوء إمرأة جنة الرحمان,تعبئة مية ولا ميتين اساس تحكملنا شهر انتهاء ايام والله كثيرا,Negatif
13,Omar Blidi,جازي تعبئة لكي تعطونا موبيليس يدو ايا احشمو شوية سكمو رواحكم ولا نبدلكم افعل موبيليس تحيا موبيليس وتسقط جازي,Negatif
13,Fares Thamri,نومالمو افعلو يوم العالمي للانترنت واعطونا,Neutre
13,Fati Fati,لماذا انترنت تكمل الوقت مانيش نستعملها كثيرا,Negatif
13,Mohamed Mellak,كونكسيون ثقيلة تدفق ضعيف,Negatif
13,Mehdi Barchalona,ياو اصلاح شبكة ولانترنت اومبعد ساهل دراهمنا يرجعهم تعبئة لكي منهدرو ما نكونكتيو حسن الجزائر,Negatif
13,Toumi Youssef,السلام عليكم ورحمة الله وبركاته ديرولن عرض legend اصحاب الدفع البعدي,Neutre
13,Hamza Mounib,حافظولنا انترنت تاعنا اشتراك خاص شهر يخلاص يوم العلم يكمل الشهر عادي,Neutre
13,اناييس روجان لابرون,انا تعبئة تدوهملي وهاد لخطرة خاص تكتيظات وديتو لباقي,Negatif
13,Omar Blidi,انترنت بيفيه انتهاء حفاظ بيانات,Negatif
13,Adam Nasro,صحا عيدكم مبارك وكل عام وانتم بخير وصحه,Positif
13,Karim Gouatsou,واش انه صاري لريزو جازي ليوم ايام شبكة لا يوجد برج الكيفان بالضبط الضفة الخضراء vertu rive فهمونا يرحم والديكم,Negatif
13,Houari Boumedien,كشما بقي خصوصيات شيء السيد غوغل والفايسبوك فرح فرح فرح فرح,Neutre
13,Ly Na,djezzy نقوم تعبئة جازي جازي,Neutre
13,Äïş Śà,ياو اصلاح شبكة,Negatif
13,Yougourta Youba,شبكة ضعيفة سيء انترنت ضعيفة سيء معاملمة مصلحة الزبائن سيء سيء سيء سيء لا يوجد حل للمشاكل سرقة رصيد دون الزبون وخاصتا ناس لا تعلم والناس لكبار,Negatif
13,Benaziza Mouad,يوجد محلاتكم مودام البيع,Neutre
13,Snso NA You,تم,Neutre
13,Ãd Êm,اصلاح انترنت خاص سيء تقيلا تقتلا وكل دقيقة تروح,Negatif
13,Amel Nina,يوم نبعتلكم ما ريقلتوليش الشبكة انترنت ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif
13,Abdelhak Chikhaoui,connexion internet merdique a sorecal beb zouar comme ca tout jours dirais meme partout,Negatif
13,Amel Nina,يوم نبعتلكم ما ريقلتوليش الشبكة انترنت ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif
13,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما يشغلوهالك بلعاني بش يسرقوك فيق,Negatif
13,Tlemçeni Sidahmed,شعب فيق راهم يشغلولك خدمات كيما رنتي الالعاب ويدولك دراهمك تعيطلهم يحملوك المسؤلية بلي انت شغلتهم يرجعولك لا يوجد ماكسيمون يورولك تلغي الخدمة تزيد يمات ويعاودو شي,Negatif
13,Ben Krouk Sif,فلكسيت الف نلقا الف اكتيفات وحدها الانترنت,Neutre
14,Ah Med,بسم الله الرحمن الرحيم,Neutre
14,Fati Fati,يوم راني اجيب ممكن توضيح اكثر,Neutre
14,Fella GI,لماذا نرقد بكردي مشارجي نود نلقاه مكاش قالكم ماركوني فل jeux دالكم مرة طارت,Negatif
14,Fõûád Ûsmb,خلل تطبيق djezzy,Negatif
14,Prĩęn Cêssë,نهار يعود عندكم شبكة وكناكسيو كيما الناس عادا نخمو نصدقوكم اربي ماتحشموش بريزو تاعكم راكم كارثة,Negatif
14,Queen of élégance,segmo ghi reseau bzf djezzy f lil rahj,Negatif
14,Ïncõ Nnū,ما نديرو بقسيمة اعطونا دراهم,Neutre
14,Hbey Ami,المسابقة نظل اجيب,Neutre
14,Smail Lounis,التفاصيل,Neutre
14,ايمان ساري,تم,Neutre
14,بريم نجيبة,ممكن احد موظفي جازي يساعدني عندي مشكل الخط تاعي,Negatif
14,Kmen Airsanem,pourquoi connexion djezzy devient plus plus merdique surtout soir oblige a changer operateur tout cas invite proches a acheter autre djez,Negatif
14,Oussama Fellour Wï,ماتلقاو ماديرر توليو تشيخو بالغاشي اولا حسن الشبكة تاعك سيء ولا انسى راكم فتتو سلال معه النهب,Negatif
14,هبة الله,الكونيكسيو تاعكم كارثة كارثة,Negatif
14,Smiley Tipaza,excellent quiz adore,Positif
14,تاج الدين بومرداس,حالة السرقات افعلو شكاوي للشرطة لكي افعل تحقيقات مام يقولولك اكتفيت اي عفسة تبقى ليتراس انت فعلتها تليفونك او عندهم,Negatif
14,طموح البشرية,مستحيل جازي وتربح,Negatif
14,2222,وينهو ال نسكانيه تقول زليتونا انه خاصتني انترنت djezzy,Neutre
14,Ryad Ry,بصح لماذا عام لكي تعيطو للفائزين اخر فائزين تم الاتصال خاص مكان لا يوجد جيبو بينا الوقت جوميا مدابيكم بدلوها انه يديو خاص القديمة بلغلا,Negatif
14,Safa Med,اسوء شريحة الحل رميها القمامة,Negatif
14,Iwach Hicham,جازي سراقين,Negatif
14,Tlemçeni Sidahmed,شعب فيق راهم يشغلولك خدمات كيما رنتي الالعاب ويدولك دراهمك تعيطلهم يحملوك المسؤلية بلي انت شغلتهم يرجعولك لا يوجد ماكسيمون يورولك تلغي الخدمة تزيد يمات ويعاودو شي,Negatif
15,Nouna Kacem,كفاش نلغي خدمة انا تعبئة خطرة زمان تجي تديها يكثر خيركم نعرف اوقات صلاة احوال طقس نشوفها يوم tv شيء اخرى يكثر خيركم,Neutre
15,مهدي مهدي,سرق ظرف ايام فقط راني كتبتلكم الخاص ردو عليا,Negatif
15,Choudar Hamada,جازي لماذا تلحق السبعة تولي انترنت كارثة فيديو ماتقدرش تشوفو راكم ناويين تسقمو روحكم تتسقمو مكلاه تريبونديلي تقولي شكرا ديرلي قوسين فاتح,Negatif
15,Mohamed Sofiane,سرقت جيوب المواطنيين طرف جازي نصب علي مواطن,Negatif
15,Ben Krouk Sif,نفلكسي منا نلقاها اكتيفات انترنت وحدها,Neutre
15,Валид Меруани,بدلولي هايلة legend,Neutre
15,Moussa Belmoumene,فضلكم كيفية الغاء خدمة ام يارا,Neutre
15,حسين حسين,جازي تسرق لفليكسي الف,Negatif
15,Mohamed Sofiane,ردو دراهم,Negatif
15,Djalfaoiy Yli Na,شركة نهب جيوب المواطنين djezzy ضاهرة السرقة عيناني dima يكون ضحية وعندما نشتكي اليكم تستحمرونا بمقولة راك مشترك بعرض لتبرير افعالكم القذرة شركة تستفيد الملايير اليوم تزيد تسرق جيوب المواطنين البسطاء,Negatif
15,Djaafar Djaafar,رايح نجاوبكم كامل جازي شركة مختصة سرقة اموال الزبائن تاعها العمال المسؤولين تاعها عصابة منظمة شبكة عيان لاكونيكسو تقول فكرون يتمشى الخدمات سيئة وبالمعرفة يسكرولك الرقم حلال عليهم تطلب يرجعولك الرقم تاعك ممنوع ولا يقولو خدمة الا متوفرة,Negatif
15,Rose de Sable,تطبيق جازي امشي واربح لايعمل,Negatif
15,Hi Chi,لماذا تستهلكون انترنت بسرعة العلم اني قمت بتعبئة رصيدي ولم تمر ايام انتهت انترنت اني قمت بتوفيرها لم استعملها مرة واحدة,Neutre
15,Ltf Ibtissam,اسوء شبكة العالم غضب,Negatif
15,Drop Hope,الانترنت اصبحت سيئة جدا الاونة الاخيرة,Negatif
15,Bi Llel,اثقفو قليل كليت طاكوس ولا مكليتش مزال يستخدم هذو الخدمات يشوفكم تحسب رافد تلفون نوكيا ونستنا المساج تاعكم,Negatif
15,Tlemçeni Sidahmed,سراقين ياشعب فيق راهم يشغلولك خدمات كيما رنتي الالعاب ويدولك دراهمك تتصل بيهم يقولك انت راك مشغلهم بش يسرقوك وكي تحب يعوضولك يقولك نعطوك تلغي الخدمة ويعاودو لوقت الشي يسرقوك,Negatif
15,Djalfaoiy Yli Na,شركة نهب جيوب المواطنين,Negatif
15,حمد لله,فضلكم كيفية الغاء البريد الصوتي راني نكون نهدر متخرجليش ابال يعطولي,Neutre
15,Abdelmalek Samir,bonjour a forfait bynatna bloque bloque depuis fait plusieurs reclamations malheureusement toujours rien djezzy fait rien regulariser possibilite exploiter forfait bynatna,Negatif
15,Djalfaoiy Yli Na,شركة نهب جيوب المواطنين,Negatif
15,اشعياء بن تومرت,زيدولنا الجيغات خاص المشي,Neutre
15,Abdelhak Chikhaoui,connexion internet merdique a sorecal beb zouar comme ca tout jours dirais meme partout,Negatif
16,Bebo Arjansi,تفرجت فيلمات قصة عشق راحلي بزاف مرة تكمل نزيد خاص تكمل اين بيها,Negatif
16,Lyas Ben,وكفاه نديرو لكي ماتزيدوش تسرقولنا الدراهم وتقولولنا راكم مشاركين اي خدمة اصبحتم قطاع طرق,Negatif
16,Rafik Brahimi,اصلاح جودت التدفق كاريثة كنيكسيون تاعكم وسط مدينة البليدة متلحقش mg يفوت نهار الفاتورة تقطعو الخط,Negatif
16,Amine Belhadj,عندكم مدة لم تفعلو عرض جديد الناس بدات تهاجر موبيليس اوريدو,Neutre
16,Manissa La Beauté,ياودي اطلقولنا شبكة سمانتين لا يوجد,Negatif
16,Aguedal Mohmed,والله كارثة متكاملة الناس تشكي سوء التغطية والعروض وانتم دايرين المجيب الالي تتمسخروا بالشعب والله عيب عليكم,Negatif
16,Oussama Haddad,اسوء شبكة الكرة الارضية,Negatif
16,Med Ougherb,لا تدفق انترنت لا جودة المكالمات لا خدمات لا عروض ترويجية شركة اتصالات فاشلة,Negatif
16,Ramzy Selmane Ramdani,voila ooredoo disant numero algerie recherche jeudi passe donc internet hier a minuit plus connexion conso plus enorme snapchat blague bout meme jours pris seulement snap ربي وكيلكم,Negatif
16,Hidous,fuire vraies questions mission satisfaire clients prestations services faites quotidiennement or raison debit connexion nuls dire inexistants,Negatif
16,Abdelmalek Samir,bonjour a forfait bynatna bloque bloque depuis fait plusieurs reclamations malheureusement toujours rien djezzy fait rien regulariser possibilite exploiter forfait bynatna,Negatif
16,Layan Ben,رحت نرجع الشريحة تاعي حتمو عليا تفعيل الف انا مانحتاجش انترنت والا مايمدوليش الشريحة هاذا منطقي بموجب القوانين لا نروح نقدم بلاغ الشرطة,Neutre
16,Ma Hamza,pus شريت djezzy legend الحمد الله انترنت واخيرا دارو عفسة حسن,Positif
16,Sidisaid Houari,migration special hayla bezef vers legend,Neutre
16,Eden Naoufel,لا تفعيل انا لماذا سرق رصيد,Negatif
16,Hathi Ana,اعطونا الكود لكي تحبسو سرقة الرصيد وكثر خيركم,Negatif
16,Fidèl Castro,اذا استمرت انترنت بهذ الرداءة نروح افعل اوريدو ولا موبليس,Negatif
16,Saida Halmi,اشتريت لابني ذكية تعمل ببطاقة سيم امكانية ربط بطاقة سيم الخاصة ببطاقة سيم الخاصة يكون رقابتي اقصد ان يستعمل رصيدي الانترنيت المكالمات وليس رصيد خاص فقط,Neutre
16,Mouhamed Doukhane,جودة انترنت بشعة تغطية رديئه الوادي ما تصلح بوالو تحيا اوريدو,Negatif
16,Dai Ayoub,كوكسيو سيء عندها يوم هك كانت مقبولة مش حسن الان ولات سيء بالي بلي الرد الالي رح يرد عليا فيكم ما يشوف التعليق بصح نورمال مهم مشاركة,Negatif
16,Djaafar Djaafar,ماخصناش code نحتاجو تسقمو رواحكم والريزو تاعكم العيان كيفكم,Negatif
